	time	product	title	full_text	mark
10	02.12.2020 15:39	debitcards	"
Начислена комиссия за карту, которую не получала.
"	Так как в разделе вопросы-ответы представители банка не отвечают на обращения, пишу отзыв здесь. В мобильном банке была заказана дебетовая кобейджинг. карта МИР-JCB ВОРДИ. Карта заказывалась в период проведения акции, но когда ее доставили в отделение на ул. Марксистская, акция закончилась. Карту я не получила, соответственно она не активирована. При этом начислена комиссия 400 рублей. И на каком основании карта подключена к программе урожай до получения клиентом? Прошу отменить комиссию, т.к. пластик только заказан, но НЕ ПОЛУЧЕН, и НЕ АКТИВИРОВАН.	"Оценка:

			1
		

							Проверяется"
11	02.12.2020 12:10	debitcards	"
Не закрывают дебетовую/кредитную карту
"	"27.08.2020 года обратился в офис по адресу г. Москва, ул. Долгоруковская, д. 40 для закрытия двух карт Хозяина (дебетовой и кредитной). Был в отделении в 14 часов. Сотрудники работают ужасно медленно. После часа сидения в очереди меня так никто и не вызывал.  При чём работа офиса настроена крайне непрофессионально, работали 2 сотрудника по центру, остальные сидели скучали, никого не вызывали. Ушёл ни с чем. Пришёл в этот же день в 19 часов, объяснил, что хочу закрыть дебетовую + кредитную карты и карточные счета. Банк живёт до сих пор непонятно в каком веке, так как кредитную карту открывали в отделении г. Москва, р-н Таганский, ул. Марксистская, д.1, корп.1, то они даже разговаривать не стали,  где открывали, туда и езжайте! Браво! Хорошо, так как дебетовая карта открыта именно у них, прошу закрыть дебетового ""Хозяина"" + его карточный счёт. Сотрудник Пархоменко А.И. распечатал мне заявление, я его заполнил. Карту закрыл сразу, карточный счёт сказал закроется в течение 45 дней. Сегодня 02 декабря, прошло 3 месяца, карточный счёт до сих пор не закрыт. В ноябре обратился повторно в отделение по адресу Долгоруковская, д. 40 для получения карты ""Панасоник"", попал опять к этому сотруднику. Карту ""Панасоник"" выдавали всем отделением в течение часа, видимо настолько редкая процедура, что никто не умеет выдавать эти карты. По бумагам в течение часа кое-как карту выдали. Я спросил почему до настоящего момента не закрыт счёт карты ""Хозяина""? Пархоменко А.И. предложил принести копию заявления, не став разбираться в причине произошедшего, видимо торопился домой, так как офис закрывался.28.08.2020 обратился в отделение по адресу г. Москва, р-н Таганский, ул. Марксистская, д.1, корп.1 для закрытия второй карты (кредитной), поскольку на Долгоруковская, д. 40 отказались принять заявление. Сотрудница Тимиряева А.В. также приняла заявление, карту закрыла, счёт до сих пор действующий.  В ноябре обратился через интернет-банк, составили претензию 42050, и тишина. Никто ничего не делает. Бардак.Копии заявлений у меня есть. Прошу срочно закрыть счета этих карт, принять меры к сотрудникам, не выполнившим свою работу! Также прошу отразить во всех БКИ корректную информацию по закрытой кредитной карте!"	"Оценка:

			1
		

							Проверяется"
12	02.12.2020 11:58	debitcards	"
Открыли карту без моего согласия и повысили голос в отделении.
"	"Летом 2020 года за два дня до окончания техникума мне открыли карту в Россельхозбанке и прислали смс сообщение о том, что карта была доставлена в отделение банка. При этом никакого согласия на открытие карты/счёта я не давала. Управляющая Россельхозбанка подрабатывает в техникуме преподавателем и видимо это способствует открытию ненужных карт студентам. Можно было бы и не писать отзыв, но на лицевой счет карты стали подключать услуги, которые по истечению какого-то времени должны были стать платными. Изучив информацию об открытии карт, я узнала что на лицевой счет подключить услуги можно если только он активный. А активным лицевой счет может стать только в том случае, если я поставлю свою подпись в банке или же в у третьего лица, которое открывает мне карту. Повторюсь, что подписей я никаких не ставила.Пришлось прийти в отделение банка чтобы закрыть карту и ничего не успелось списаться с счета. При объяснении проблемы сотруднику банка, сотрудница не хотела меня выслушать до конца и повысила тон, сказав ""У нас с вашим бывшим учебный заведением зарплатный проект вообще-то"". Качество обслуживание ужасное. А ведь сервис банка должен быть на высоте! Мои попытки что-то объяснить не увенчались успехом, и я просто попросила закрыть мне карту, на что мне ответили: ""Сотрудник который занимается картами, сейчас в отпуске, приходите через неделю"". Банк - это та организация, где все должно функционировать, даже если кто-то в отпуске.Придя через неделю, все же я написала заявление на закрытие карты. Но сегодня утром мне пришло снова сообщение с Россельхозбанка о том, что по лицевому счету сервис уведомлений был отключен за неуплату, что свидетельствует о том карту мне все же не закрыли.Россельхозбанк - это государственный банк, а значит должен внушать доверие клиентам, а не отвращение. Материальная и эмоциональная составляющая банка на нуле! Отвратительное обслуживание и сервис. Нарушение положение Центрального Банка №266-П."	"Оценка:

			1
		

							Проверяется"
13	01.12.2020 19:31	debitcards	"
Благодарность
"	Благодаря хорошим отзывам своих знакомых, которые воспользовались услугами Россельхозбанка, я обратился за консультацией в офис города Костомукша. Хочется выразить искренние слова благодарности коллективу отделения и особенно старшему кассиру Неверовой Эльвире Валентиновне! Я, Лукьянов Алексей Юрьевич, теперь являюсь клиентом данного отделения . Неоднократно в операциях мне помогала Эльвира, я считаю, что такими работниками можно гордиться и брать с них пример в работе и культуре общения с клиентами. Она хороший пример честности и добропорядочности, в чём у меня, и надеюсь у других, были реальная возможность убедиться. Хочется выразить признательность за это! Желаю доброго здоровья, благополучия и дальнейших успехов в сложной, но такой необходимой работе!	"Оценка:

			5
		

							Проверяется"
14	01.12.2020 17:37	debitcards	"
У сотрудников лапки? Не могут закрыть счет
"	После масштабного кидка банка, изменившего задним числом условия тарифа, было принято решение закрыть карты. Вроде куда уж проще? А вот нет. Полная некомпетентность сотрудников в этом вопросе не позволила им закрыть счета к картам. Хотя  в заявлении на закрытие я указывал номер счета, который надлежит закрыть вместе с картой. Прошло намного больше 45 дней, но счета так и открыты. Особенно неприятно, что счет кредитки с КЛ остался открытым, что создает нагрузку в КИ. Мне это зачем?Сотрудники отделения не способны в своей программе поставить лишнюю галочку или делают это целенаправленно с целью хищения средств? Копия заявления на закрытие с указанным счетом у меня на рукахЗакройте уже счета, отключите лимит и передайте в БКИ информацию о его отсутствии	"Оценка:

			1
		

							Проверяется"
15	01.12.2020 12:27	debitcards	"
Очень долгое время обслуживания клиентов
"	30 ноября в 15 часов я посетил отделение № 63/34 по адресу Наставнический переулок, д. 17, стр. 1. Цель – получение новой пенсионной карты по причине окончания срока действия предыдущей карты. Казалось-бы мелкий вопрос, который должен решаться за несколько минут. Однако в банке я провел почти полтора часа. Из трех операционистов обслуживало клиентов два. Третий был на рабочем месте, но клиентов не обслуживал. Очереди не было, у операционистовобслуживалось по одному человеку. Но насколько же длительное оформление любых продуктов в Россельхозбанке, что я так долго просидел в ожидании своей очереди. У меня нет претензий ни к работе операционистов, ни к их обращению с клиентами. С этим все нормально. На мой взгляд не все нормально с организацией работы сотрудников банка и программным обеспечением. А это вопрос к управлению иадминистрации банка. Используются программы оформления банковских продуктов с огромной длительностью работы операциониста. Я посещал другие банки, в которых время оформления в разы меньше. После оформления документов по карте я был направлен в кассу для получения карты. Кассир минут пять искала мою карту в разных пачках карт, вскрыв несколько пакетов с картами. Неужели нельзя организовать систему упаковки для быстрого поиска карт? А когда я уходил из банка, то в отделении набралось уже человек восемь. Сколько же им придется ждать? Наверное, до окончания работы отделения. Руководству Россельхозбанка следует задуматься над сокращением времени оформления банковских продуктов и улучшением организации работы персонала банка для обеспечения удовлетворенности клиентов.	"Оценка:

			1
		

							Проверяется"
16	01.12.2020 11:32	debitcards	"
Реальное воровство
"	1 декабря в личном кабинете с удивлением обнаружил, что на карте образовался отрицательный баланс. Хотя в последнее время никаких операций по карте не проводил. Позвонил в колл центр. Мне объяснили, что произошел технический сбой, и одна сумма списалась дважды еще 27 ноября. Я должен немедленно погасить задолженность, иначе с меня будут высчитывать неустойку за технический овердрафт. Получается: банк по ошибке списал два раза одну сумму. Я должен за ту ошибку заплатить, а потом ещё платить неустойку. Реальное воровство.	"Оценка:

			1
		

							Проверяется"
17	27.11.2020 16:29	debitcards	"
Отвратительное обслуживание, обман
"	"Зашел в офис Россельхозбанка в Краснодаре, открыть дебетовую карту по доверенности, больше в эту контору не пойду и Вам не советую. О офисе пусто, клиентов нет, но того, кто случайно туда забрел, обуют по полной. На мой вопрос об открытии дебетовой карты сотрудница сказала, что это стоит 3000 руб. После моего ответа, что это неприемлемо, согласилась на 1500, затем на 500. На мой вопрос о назначении этого платежа ответила, что эти средства будут зачислены на счет. Когда мы приступили к открытию счета, мне была подсунута бумажка, согласно которой я добровольно перечисляю эти 500 руб. в неизвестную контору по страхованию. После моего категоричного отказа девочка впала в ступор, не зная, что дальше соврать, начала всем поряд звонить, спрашивать, что делать. Смешно, они там даже соврать убедительно не могут, хотя настойчиво пытаются. При дальнейшем разбирательстве выяснилось, что в эту страховую контору ""Рога и Копыта"" перечислить я как доверенное лицо деньги могу, а вот забрать обратно нет, т.е. вход в этот банк рубль, выход - 10. Сотрудники неграмотные, некомпетентные, когда пытаются обманывать клиента, сами запутываются. Представляю, как они глумятся над теми, кто хочет кредит))). В общем, ушел я оттуда, и Вам не советую туда ходить никогда и ни за чем)))"	"Оценка:

			1
		

							Проверяется"
18	27.11.2020 13:14	debitcards	"
Самый худший банк за мою жизнь 34 года
"	Если хотите как-то связаться с Россельхозбанком категорически не советую. У меня там зарплатный проект(пока). 1) Всего в городе 2 офиса - обращаться за услугой я могу только в один(где я открывал счет)2) Этот один офис работает с понедельника по пятницу до 17:30 - хочешь обратиться в банк отпрашивайся на работе.3) Персонал абсолютно не компетентен, не могут дать точного ответа ни на один из вопросов4) Если вам нужно будет поменять карту или произвести еще какие-нибудь операции со счетом, вам нужно будет идти только в офис где вы получали карту, а теперь представьте что вы в москве оказались - да вам нужно ехать в липецк что бы, например перевыпустить карточку, решить вопрос с кредитом, с ипотекой...Лучше выбрать любой другой банк, только не Россельхоз	"Оценка:

			1
		

							Проверяется"
19	25.11.2020 13:19	debitcards	"
Отзыв
"	Быстрое, доступное и качественное обслуживание специалистами Банка. Приятная атмосфера. Благодарю Главного менеджера-операциониста Д-ну Анну Владимировну за внимательность к клиентам. Консультирует клиентов очень грамотно, доходчиво и понятно. Очень приятно ходить в данное отделение банка!	"Оценка:

			5
		

							Не засчитана"
20	25.11.2020 12:33	debitcards	"
Пожалел, что связался с этим банком!
"	"Это самые наглые, некомпетентные сотрудники, которых только можно увидеть! Что в отделении банка в г. Казань на ул. Глушко, 6 так и по телефону обращения по горячей линии на 8 800 200 60 99. Сначала весь мозг вынесут, но вопросы и проблемы не решают ВООБЩЕ! С самого начала есть проблема, это перевод по системе СБП (система быстрых платежей) по номеру телефона без комиссии. Невозможно данным способом перевести деньги например со Сбера на Россельхозбанк, выдаёт ошибку и проблема на стороне последнего. Несколько раз звонил в службу поддержки, наконец они признали проблему и сказали, что к концу месяца 11.2020 вопрос будет решён и уточнили, что проблема наблюдается у них с перевода карт системы МИР. Но не тут то было! Потом пробую перевести с карты MasterCard(Альфа-Банк) на Россельхозбанк(MasterCard), так же по системе СБП, но при попытке перевода выскочило окно: ""Получатель не найден или не подключил систему быстрых платежей (СПБ)"" Это как так интересно, если у меня в приложении Россельхозбанк в настройках все ползунки включены и активированы??!! Хорошо, пробовал отключить их, перезагрузить устройство и снова включить, но результат тот же, что описано выше!! Звонки в банк, это сплошное мучение выйти на оператора! Потом масса неуместных вопросов, на которые я всё же ответил, но сотрудники даже слушать не хотят и не дают, перебивают на каждом слове! В итоге даже не договорил, взяли бросили трубку!! Больше дозвониться не смог! Больше в данный банк я ни ногой никогда!!! И всем буду рассказывать о негативе, чтобы даже не связывались с этим позорнейшим и отвратительным банком!!! У меня нет никаких слов о них!!!"	"Оценка:

			1"
21	25.11.2020 11:49	debitcards	"
Благодарность
"	Выражаю благодарность сотрудникам АО Россельхозбанка, за оперативность, отзывчивость и профессионализм. Вопросы, которые возникали на стадии оформления ипотеки, решались мгновенно и без каких-либо моих усилий. Никаких очередей. Отдельная благодарность И. Екатерине, которая непосредственно занималась оформлением ипотеки.25.11.2020 15:27:41при консультации по ипотечному кредитованию, были предложены разные виды кредита с разными процентными ставками, были рассказаны все условия при оыормление ипотеки, затраты которые это подразумевают.Так же была получена информации по поводу страхования имущества и жизни и здоровья,все было сделано быстро и без проблемно.Операционистами при оформление карты была рассказана информация, где находятся терминалы предусмотренные для снятия и пополнения карты, так же было предложено подключить интернет банк, чтоб осуществлять переводы не выходя из дома.	"Оценка:

			5
		

							Проверяется"
